,IPO year,country,market capital,name,subsector,symbol
267,2003,UnitedStates,$2.68B,AmericanEquityInvestmentLifeHoldingCompany,LifeInsurance,AEL
268,n/a,UnitedStates,$97.49B,AmericanExpressCompany,Finance:ConsumerServices,AXP
269,n/a,UnitedStates,$1.08B,"AmericanFinanceTrust,Inc.",RealEstateInvestmentTrusts,AFIN
270,n/a,UnitedStates,$30.24M,"AmericanFinanceTrust,Inc.",RealEstateInvestmentTrusts,AFINP
271,n/a,UnitedStates,$8.85B,"AmericanFinancialGroup,Inc.",Property-CasualtyInsurers,AFG
272,2019,UnitedStates,n/a,"AmericanFinancialGroup,Inc.",Property-CasualtyInsurers,AFGB
273,2014,UnitedStates,n/a,"AmericanFinancialGroup,Inc.",Property-CasualtyInsurers,AFGE
274,2015,UnitedStates,n/a,"AmericanFinancialGroup,Inc.",Property-CasualtyInsurers,AFGH
275,2013,n/a,$7.21B,AmericanHomes4Rent,RealEstateInvestmentTrusts,AMH
276,n/a,n/a,n/a,AmericanHomes4Rent,n/a,AMH^D
277,n/a,n/a,n/a,AmericanHomes4Rent,n/a,AMH^E
278,n/a,n/a,n/a,AmericanHomes4Rent,n/a,AMH^F
279,n/a,n/a,n/a,AmericanHomes4Rent,n/a,AMH^G
280,n/a,n/a,n/a,AmericanHomes4Rent,n/a,AMH^H
281,n/a,UnitedStates,$45.18B,"AmericanInternationalGroup,Inc.",Property-CasualtyInsurers,AIG
282,n/a,UnitedStates,n/a,"AmericanInternationalGroup,Inc.",n/a,AIG.WS
283,n/a,UnitedStates,n/a,"AmericanInternationalGroup,Inc.",n/a,AIG^A
284,2011,UnitedStates,$283.15M,"AmericanMidstreamPartners,LP",NaturalGasDistribution,AMID
